id_hecho,tipo_hecho,provincia_nombre,departamento_nombre,fecha_hecho,hora_hecho,cant_inculpados,cant_victimas,tipo_lugar,tipo_lugar_otro,tipo_lugar_ampliado,clase_arma,clase_arma_otro,en_ocasion_otro_delito,en_ocasion_otro_delito_otro,victima_sexo,victima_identidad_genero,victima_identidad_genero_otro,victima_clase,victima_clase_otro,victima_situacion_ocupacional,victima_situacion_ocupacional_otro,victima_relacion,victima_edad,inculpado_sexo,inculpado_identidad_genero,inculpado_edad,inculpado_clase,inculpado_relacion
7638,HD M,Jujuy,El Carmen,4/4/2020,12:30:00,1,1,Vía pública,,Vía pública,Objeto contundente,,Si otro delito,Abandono de persona,M,M,-----------,C,-------,SD,---------,Conyuge/ pareja,75-79,F,F,25-29,C,Conyuge/ pareja
7639,HD M,Jujuy,Ledesma,27/8/2020,16:05:00,1,1,Domicilio particular,,Domicilio particular,Arma blanca,,No,,M,M,-----------,C,-------,Empleado de otros sectores,---------,Otras relaciones no familiares,30-34,M,M,50-54,C,Otras relaciones no familiares
7640,HD M,Jujuy,Dr. Manuel Belgrano,10/12/2020,16:30:00,1,1,Vía pública,,Vía pública,Golpes,,No,,M,M,-----------,C,-------,SD,---------,No,35-39,M,M,35-39,C,No
7641,HD M,Jujuy,Dr. Manuel Belgrano,23/8/2020,7:00:00,1,1,Domicilio particular,,Domicilio particular,Quemaduras,,No,,M,M,-----------,C,-------,Empleado de otros sectores,---------,Conyuge/ pareja,30-34,F,F,20-24,C,Conyuge/ pareja
7642,HD M,Santa Cruz,Güer Aike,6/3/2021,0:45:00,1,1,Domicilio particular,,Domicilio particular,Arma blanca,,Si otro delito,Lesiones dolosas,M,M,-----------,C,-------,Empleado de otros sectores,---------,Conyuge/ pareja,40-44,F,F,20-24,C,Conyuge/ pareja
7643,HD M,Neuquén,Confluencia,29/1/2020,2:20:00,1,1,Domicilio particular,,Domicilio particular,Arma blanca,,No,,M,M,-----------,SD,-------,Desocupado,---------,SD,60-64,SD,SD,SD,SD,SD
7644,HD M,Neuquén,Confluencia,19/8/2020,23:30:00,1,1,Domicilio particular,,Domicilio particular,Arma de fuego,,No,,M,M,-----------,SD,-------,SD,---------,SD,20-24,M,M,25-29,SD,SD
7645,HD M,Neuquén,Confluencia,10/4/2020,4:00:00,1,1,Domicilio particular,,Domicilio particular,Arma de fuego,,No,,M,M,-----------,C,-------,SD,---------,SD,25-29,SD,SD,SD,SD,SD
7646,HD M,Neuquén,Añelo,19/4/2020,13:59:00,1,1,Domicilio particular,,Domicilio particular,Arma blanca,,No,,M,M,-----------,C,-------,Desocupado,---------,Otras relaciones no familiares,25-29,M,M,25-29,SD,Otras relaciones no familiares
7647,HD M,Chubut,Escalante,11/1/2021,11:30:00,1,1,Domicilio particular,,Domicilio particular,Arma blanca,,Sí robo,,M,M,-----------,C,-------,SD,---------,No,25-29,M,M,60-64,C,No
7648,HD M,Chubut,Biedma,18/1/2021,20:40:00,1,1,Comercio,,Comercio,Arma de fuego,,No,,M,M,-----------,C,-------,Trabajador cuenta propia,---------,No,50-54,SD,SD,SD,SD,No
7649,HD M,Chubut,Rawson,16/2/2021,0:47:00,1,1,Vía pública,,Vía pública,Arma de fuego,,No,,M,M,-----------,C,-------,SD,---------,SD,25-29,SD,SD,SD,SD,SD
7650,HD M,Chubut,Escalante,14/2/2021,18:00:00,1,1,Vía pública,,Vía pública,Arma de fuego,,No,,M,M,-----------,C,-------,SD,---------,SD,40-44,SD,SD,SD,SD,SD
7651,HD M,Chubut,Escalante,13/2/2021,21:55:00,1,1,Domicilio particular,,Domicilio particular,Arma blanca,,No,,M,M,-----------,C,-------,SD,---------,Otros vínculos familiares,30-34,M,M,35-39,C,Otros vínculos familiares
7652,HD M,Jujuy,Dr. Manuel Belgrano,16/7/2020,15:30:00,16,2,Cárcel o comisaría,,Cárcel o comisaría,Arma de fuego,,No,,M,M,-----------,C detenido,-------,SD,---------,No,55-59,M,M,SD,Otra fuerza de seguridad,No
7653,HD M,Misiones,Capital,28/2/2021,0:45:00,1,1,Domicilio particular,,Domicilio particular,Arma blanca,,Sí robo,,M,M,-----------,C,-------,SD,---------,SD,30-34,M,M,25-29,C,SD
7654,HD M,Jujuy,Yavi,10/1/2021,6:00:00,1,1,Vía pública,,Vía pública,Arma blanca,,No,,M,M,-----------,C,-------,Empleado de otros sectores,---------,No,20-24,M,M,20-24,SD,No
7655,HD M,Jujuy,Dr. Manuel Belgrano,23/1/2021,9:30:00,3,1,Vía pública,,Vía pública,Arma blanca,,No,,M,M,-----------,SD,-------,SD,---------,No,25-29,M,M,35-39,SD,No
7656,HD M,Entre Ríos,Paraná,5/2/2021,12:30:00,2,1,Vía pública,,Vía pública,Arma de fuego,,No,,M,M,-----------,C,-------,SD,---------,SD,15-19,M,M,25-29,C,SD
7657,HD M,Entre Ríos,Paraná,2/2/2021,2:20:00,2,1,Vía pública,,Vía pública,Arma de fuego,,SD,,M,M,-----------,C,-------,Trabajador cuenta propia,---------,SD,45-49,M,M,20-24,C,SD
7658,HD M,Entre Ríos,Paraná,14/2/2021,11:30:00,1,1,Vía pública,,Vía pública,Arma blanca,,No,,M,M,-----------,C,-------,SD,---------,Cliente / proveedor,25-29,M,M,20-24,C,Cliente / proveedor
7659,HD M,Jujuy,Dr. Manuel Belgrano,14/11/2020,11:11:11,1,1,Vía pública,,Vía pública,Objeto contundente,,No,,M,M,-----------,C,-------,SD,---------,SD,25-29,SD,SD,SD,SD,SD
7660,HD M,Río Negro,General Roca,3/12/2020,22:20:00,1,1,Otro lugar,,Casa/edificio abandonado /Obra en construcción,Arma de fuego,,No,,M,M,-----------,Policía retirado,-------,Empleado de otros sectores,Sereno/vigilancia,SD,45-49,SD,SD,SD,SD,SD
7661,HD M,Río Negro,Adolfo Alsina,7/12/2020,19:35:00,2,1,Domicilio particular,,Domicilio particular,Objeto contundente,,No,,M,M,-----------,C,-------,SD,---------,Otras relaciones no familiares,55-59,M,M,45-49,C,Otras relaciones no familiares
7662,HD M,Río Negro,Adolfo Alsina,10/12/2020,17:02:00,1,1,Otro lugar,,Río/canal/arroyo/mar/dique,Arma de fuego,,No,,M,M,-----------,C,-------,Empleado de otros sectores,Trabajador rural,Otras relaciones no familiares,65-69,M,M,65-69,C,Otras relaciones no familiares
7663,HD M,Río Negro,Bariloche,14/12/2020,16:08:00,1,1,Vía pública,,Vía pública,Arma de fuego,,No,,M,M,-----------,C,-------,SD,---------,Otras relaciones no familiares,35-39,M,M,30-34,SD,Otras relaciones no familiares
7664,HD M,Río Negro,Bariloche,17/12/2020,13:45:00,2,1,Vía pública,,Vía pública,Arma de fuego,,No,,M,M,-----------,C,-------,SD,---------,SD,35-39,M,M,50-54,C,SD
7665,HD M,Río Negro,General Roca,25/12/2020,7:50:00,1,1,Domicilio particular,,Domicilio particular,Arma blanca,,No,,M,M,-----------,C,-------,SD,---------,SD,15-19,M,M,SD,SD,SD
7666,HD M,Río Negro,General Roca,27/12/2020,1:09:00,2,1,Vía pública,,Vía pública,Objeto contundente,Pico botella rota,No,,M,M,-----------,C,-------,SD,---------,Otras relaciones no familiares,15-19,M,M,25-29,C,Otras relaciones no familiares
7667,HD M,Mendoza,Las Heras,12/2/2021,9:52:00,1,1,Vía pública,,Vía pública,Arma blanca,,Sí robo,,M,M,-----------,C,-------,SD,---------,SD,20-24,M,M,15-19,C,SD
7668,HD M,Mendoza,Luján de Cuyo,12/2/2021,19:05:00,3,1,Vía pública,,Vía pública,Golpes,,Sí robo,,M,M,-----------,C,-------,SD,---------,Otras relaciones no familiares,30-34,M,M,50-54,C,SD
7669,HD M,Mendoza,Capital,18/2/2021,20:08:00,1,1,Vía pública,,Vía pública,Arma de fuego,,SD,,M,M,-----------,C,-------,SD,---------,SD,40-44,M,M,35-39,Policía en servicio,SD
7670,HD M,Mendoza,Guaymallén,20/2/2021,6:05:00,1,1,Vía pública,,Vía pública,Arma blanca,,Sí robo,,M,M,-----------,C,-------,SD,---------,Otras relaciones no familiares,20-24,M,M,15-19,C,Otras relaciones no familiares
7671,HD M,Mendoza,San Martín,20/2/2021,21:02:00,1,1,Vía pública,,Vía pública,Arma de fuego,,SD,,M,M,-----------,C,-------,SD,---------,SD,15-19,M,M,20-24,Policía en franco,SD
7672,HD M,Mendoza,Godoy Cruz,28/2/2021,4:12:00,1,1,Vía pública,,Vía pública,Arma de fuego,,No,,M,M,-----------,C,-------,SD,---------,SD,30-34,SD,SD,SD,C,SD
7673,HD F Cis Trans Travesti-Otro homicidio,Mendoza,General Alvear,28/2/2021,11:25:00,5,1,Comercio,,Comercio,Arma blanca,,Sí robo,,F,F,-----------,C,-------,SD,---------,SD,45-49,M,M,SD,C,SD
7674,HD M,Mendoza,Malargüe,28/2/2021,4:43:00,1,1,Comercio,,Comercio,Arma de fuego,,SD,,M,M,-----------,C,-------,SD,---------,SD,20-24,M,M,35-39,C,SD
7675,HD M,Mendoza,Guaymallén,21/2/2021,7:22:00,3,1,Vía pública,,Vía pública,Arma blanca,,No,,M,M,-----------,C,-------,SD,---------,SD,25-29,M,M,45-49,C,SD
7676,HD M,Mendoza,Guaymallén,7/3/2021,20:52:00,2,1,Vía pública,,Vía pública,Arma blanca,,No,,M,M,-----------,C,-------,SD,---------,SD,25-29,M,M,40-44,C,SD
7677,HD F Cis Trans Travesti-Otro homicidio,Mendoza,Godoy Cruz,13/3/2021,0:30:00,1,1,Vía pública,,Vía pública,Arma de fuego,,SD,,F,F,-----------,C,-------,SD,---------,SD,15-19,M,M,SD,SD,SD
7678,HD F Cis Trans Travesti-Otro homicidio,Mendoza,San Rafael,14/3/2021,6:27:00,2,1,Vía pública,,Vía pública,Arma de fuego,,SD,,F,F,-----------,C,-------,SD,---------,SD,20-24,M,M,SD,C,SD
7679,HD M,Mendoza,Capital,14/3/2021,5:00:00,1,1,Vía pública,,Vía pública,Golpes,,Sí robo,,M,M,-----------,C,-------,SD,---------,SD,75-79,M,M,30-34,C,SD
7680,HD M,Mendoza,Godoy Cruz,21/3/2021,5:09:00,2,1,Vía pública,,Vía pública,Arma blanca,,No,,M,M,-----------,C,-------,SD,---------,SD,20-24,M,M,35-39,C,SD
7681,HD M,Mendoza,San Martín,25/3/2021,20:25:00,1,1,Vía pública,,Vía pública,Arma de fuego,,Sí robo,,M,M,-----------,C,-------,SD,---------,SD,40-44,SD,SD,SD,SD,SD
7682,HD M,Mendoza,Godoy Cruz,26/3/2021,20:44:00,1,1,Vía pública,,Vía pública,Arma de fuego,,No,,M,M,-----------,C,-------,SD,---------,SD,25-29,SD,SD,SD,SD,SD
7683,HD M,Mendoza,Godoy Cruz,27/3/2021,6:32:00,1,1,Vía pública,,Vía pública,Arma de fuego,,No,,M,M,-----------,C,-------,SD,---------,SD,25-29,SD,SD,SD,SD,SD
7684,HD M,Mendoza,Guaymallén,28/3/2021,4:48:00,1,2,Vía pública,,Vía pública,Arma de fuego,,No,Exceso de legitima defensa,M,M,-----------,C,-------,SD,---------,No,20-24,M,M,25-29,C,No
7685,HD M,Misiones,Capital,30/3/2021,21:20:00,1,1,Vía pública,,Vía pública,Arma de fuego,,Sí robo,,M,M,-----------,C,-------,Estudiante,---------,Otros vínculos familiares,15-19,M,M,15-19,C,Otros vínculos familiares
7686,HD M,San Juan,Rivadavia,30/1/2021,5:28:00,1,1,Domicilio particular,,Domicilio particular,Arma de fuego,,Sí robo,,M,M,-----------,C,-------,SD,---------,No,30-34,M,M,20-24,Policía en franco,No
7687,HD F Cis Trans Travesti-Femicidio,Santa Fe,Rosario,3/6/2020,12:00:00,1,1,Domicilio particular,,Domicilio particular,Quemaduras,,No,Femicidio,F,F,-----------,C,-------,SD,---------,Ex conyuge / ex pareja,35-39,M,M,40-44,C,Ex conyuge / ex pareja
7688,HD M,Santa Fe,Rosario,19/7/2020,5:30:00,1,1,Vía pública,,Vía pública,Arma de fuego,,No,,M,M,-----------,C,-------,SD,---------,SD,25-29,SD,SD,SD,SD,SD
7689,HD M,Neuquén,Confluencia,21/3/2021,0:40:00,1,1,Domicilio particular,,Domicilio particular,Arma blanca,,No,,M,M,-----------,C,-------,SD,---------,SD,40-44,SD,SD,SD,SD,SD
7690,HD M,Neuquén,Pehuenches,8/3/2021,21:55:00,1,1,Domicilio particular,,Domicilio particular,Arma de fuego,,No,,M,M,-----------,C,-------,Desocupado,---------,SD,20-24,SD,SD,SD,SD,SD
7691,HD M,Formosa,Pilcomayo,7/3/2021,6:00:00,2,1,Vía pública,,Vía pública,Arma blanca,,No,,M,M,-----------,C,-------,Trabajador cuenta propia,---------,No,25-29,M,M,15-19,C,No
7692,HD M,Formosa,Pirané,7/3/2021,18:30:00,1,1,Vía pública,,Vía pública,Arma blanca,,No,,M,M,-----------,C,-------,Empleado de otros sectores,---------,Otras relaciones no familiares,25-29,M,M,45-49,C,Otras relaciones no familiares
7693,HD M,Formosa,Pirané,7/3/2021,22:00:00,2,1,Domicilio particular,,Domicilio particular,Golpes,,Sí robo,,M,M,-----------,C,-------,Empleado de otros sectores,---------,No,75-79,M,M,35-39,C,No
7694,HD M,Formosa,Pirané,17/3/2021,4:30:00,2,1,Domicilio particular,,Domicilio particular,Arma blanca,,No,,M,M,-----------,C,-------,Estudiante,---------,No,15-19,M,M,20-24,C,No
7695,HD M,Formosa,Matacos,25/3/2021,1:50:00,1,1,Vía pública,,Vía pública,Arma de fuego,,No,,M,M,-----------,Policía en servicio,-------,Empleado de otros sectores,Personal Policial,SD,20-24,SD,SD,SD,SD,SD
7696,HD M,Córdoba,Capital,3/2/2020,21:18:00,1,1,Vía pública,,Vía pública,Arma de fuego,,No,,M,M,-----------,C,-------,SD,---------,SD,60-64,M,M,SD,SD,SD
7697,HD F Cis Trans Travesti-Otro homicidio,Córdoba,Capital,5/2/2020,1:30:00,1,1,Domicilio particular,,Domicilio particular,Arma de fuego,,No,,F,F,-----------,C,-------,SD,---------,No,20-24,SD,SD,SD,SD,No
7698,HD M,Córdoba,Capital,9/2/2020,21:40:00,1,1,Vía pública,,Vía pública,Arma de fuego,,Sí robo,,M,M,-----------,C,-------,Trabajador cuenta propia,---------,No,30-34,M,M,SD,C,No
7699,HD M,Córdoba,Capital,27/2/2020,12:15:00,1,1,Vía pública,,Vía pública,SD,,No,,M,M,-----------,SD,-------,SD,---------,No,30-34,M,M,20-24,C,No
7700,HD M,Córdoba,Capital,28/2/2020,17:30:00,1,1,Comercio,,Comercio,Arma blanca,,SD,,M,M,-----------,C,-------,SD,---------,No,20-24,M,M,25-29,C,No
7701,HD F Cis Trans Travesti-Otro homicidio,Córdoba,Colón,2/2/2020,22:00:00,1,1,Domicilio particular,,Domicilio particular,Arma blanca,,No,,F,F,-----------,C,-------,- Menor,---------,Hijo/a,4 o menos,F,F,15-19,C,Padre/Madre
7702,HD F Cis Trans Travesti-Femicidio,Córdoba,General San Martín,17/2/2020,0:45:00,1,1,SD,,SD,Golpes,,No,,F,F,-----------,C,-------,SD,---------,Ex conyuge / ex pareja,45-49,M,M,65-69,SD,Ex conyuge / ex pareja
7703,HD F Cis Trans Travesti-Femicidio,Córdoba,Totoral,9/3/2020,22:05:00,1,1,Comercio,,Comercio,Arma blanca,,No,Violencia de género,F,F,-----------,C,-------,Empleado de otros sectores,---------,Ex conyuge / ex pareja,30-34,M,M,40-44,C,Ex conyuge / ex pareja
7704,HD M,Córdoba,Capital,10/3/2020,4:20:00,2,1,Vía pública,,Vía pública,Arma blanca,,Sí robo,,M,M,-----------,C,-------,SD,---------,No,15-19,M,M,20-24,C,No
7705,HD M,Córdoba,Capital,13/3/2020,20:50:00,1,1,Vía pública,,Vía pública,Arma blanca,,Si otro delito,Riña,M,M,-----------,C,-------,SD,---------,No,25-29,M,M,30-34,SD,No
7706,HD M,Córdoba,Capital,14/3/2020,20:00:00,1,1,Vía pública,,Vía pública,Arma de fuego,,Sí robo,,M,M,-----------,C,-------,SD,---------,SD,60-64,M,M,SD,SD,SD
7707,HD M,Córdoba,Río Seco,16/3/2020,12:10:00,1,1,Domicilio particular,,Domicilio particular,Golpes,,No,,M,M,-----------,C,-------,SD,---------,SD,50-54,SD,SD,SD,SD,SD
7708,HD M,Córdoba,Capital,18/3/2020,23:25:00,1,1,Vía pública,,Vía pública,Arma de fuego,,Sí robo,,M,M,-----------,C,-------,SD,---------,SD,30-34,M,M,SD,SD,SD
7709,HD M,Córdoba,General San Martín,24/3/2020,10:00:00,1,1,Vía pública,,Vía pública,Arma blanca,,Sí robo,,M,M,-----------,C,-------,SD,---------,No,75-79,M,M,15-19,SD,No
7710,HD M,Córdoba,Capital,1/6/2020,16:15:00,1,1,Vía pública,,Vía pública,Arma de fuego,,Sí robo,,M,M,-----------,C,-------,SD,---------,SD,25-29,M,M,SD,Policía en franco,SD
7711,HD F Cis Trans Travesti-Femicidio,Córdoba,Río Segundo,4/6/2020,16:15:00,1,1,Vía pública,,Vía pública,Quemaduras,,No,Femicidio,F,F,-----------,C,-------,SD,---------,SD,40-44,SD,SD,SD,SD,SD
7712,HD M,Córdoba,Capital,4/6/2020,11:11:11,1,1,Vía pública,,Vía pública,Arma de fuego,,No,,M,M,-----------,C,-------,SD,---------,No,40-44,M,M,SD,C,No
7713,HD M,Córdoba,Capital,6/6/2020,21:30:00,1,1,Domicilio particular,,Domicilio particular,Arma blanca,,No,,M,M,-----------,C,-------,SD,---------,SD,65-69,SD,SD,SD,SD,SD
7714,HD F Cis Trans Travesti-Otro homicidio,Córdoba,Capital,10/6/2020,5:00:00,1,1,Vía pública,,Vía pública,Arma de fuego,,Sí robo,,F,F,-----------,C,-------,Empleado de otros sectores,---------,SD,30-34,M,M,SD,C,SD
7715,HD M,Córdoba,Capital,12/6/2020,11:00:00,1,1,Vía pública,,Vía pública,Arma de fuego,,No,,M,M,-----------,C,-------,SD,---------,SD,40-44,M,M,SD,C,SD
7716,HD M,Córdoba,Capital,19/6/2020,11:11:11,1,1,Vía pública,,Vía pública,Arma de fuego,,Sí robo,,M,M,-----------,C,-------,SD,---------,SD,25-29,SD,SD,SD,SD,SD
7717,HD M,Córdoba,Capital,22/6/2020,14:55:00,1,1,Domicilio particular,,Domicilio particular,SD,,No,,M,M,-----------,C,-------,SD,---------,SD,70-74,SD,SD,SD,SD,SD
7718,HD M,Córdoba,Capital,20/6/2020,11:11:11,1,1,Vía pública,,Vía pública,Arma de fuego,,No,,M,M,-----------,C,-------,SD,---------,SD,35-39,M,M,SD,SD,SD
7719,HD M,Córdoba,Capital,22/6/2020,21:00:00,1,1,Vía pública,,Vía pública,Arma de fuego,,No,,M,M,-----------,C,-------,SD,---------,SD,25-29,SD,SD,SD,SD,SD
7720,HD M,Córdoba,Colón,27/6/2020,5:30:00,1,1,Domicilio particular,,Domicilio particular,Arma de fuego,,Sí robo,,M,M,-----------,C,-------,SD,---------,SD,20-24,M,M,SD,SD,SD
7721,HD M,San Juan,Rivadavia,8/6/2020,7:30:00,9,1,Cárcel o comisaría,,Cárcel o comisaría,Arma blanca,,Si otro delito,Gresca y lesiones graves,M,M,-----------,C detenido,-------,SD,---------,Otras relaciones no familiares,25-29,M,M,30-34,C detenido,Otras relaciones no familiares
7722,HD M,San Juan,Rawson,17/12/2020,7:40:00,2,1,Domicilio particular,,Domicilio particular,Arma blanca,,No,,M,M,-----------,C,-------,SD,---------,SD,65-69,M,M,35-39,C,SD
7723,HD F Cis Trans Travesti-Otro homicidio,San Juan,Rawson,28/1/2020,9:15:00,1,1,Vía pública,,Vía pública,Otra arma o mecanismo,Caída ocasionada por arrebato de cartera,Sí robo,,F,F,-----------,C,-------,Jubilado/pensionado,---------,No,65-69,M,M,30-34,C,No
7724,HD M,Santa Fe,San Javier,3/1/2021,21:00:00,2,1,Vía pública,,Vía pública,Arma de fuego,,No,,M,M,-----------,C,-------,SD,---------,No,30-34,M,M,35-39,C,No
7725,HD M,Santa Fe,San Javier,5/1/2021,21:00:00,1,3,Vía pública,,Vía pública,Arma blanca,,No,,M,M,-----------,C,-------,SD,---------,SD,40-44,SD,SD,SD,SD,SD
7726,HD M,Santa Fe,La Capital,9/1/2021,2:40:00,1,1,Domicilio particular,,Domicilio particular,Arma de fuego,,No,,M,M,-----------,C,-------,SD,---------,SD,25-29,SD,SD,SD,SD,SD
7727,HD M,Santa Fe,La Capital,10/1/2021,21:00:00,1,1,Domicilio particular,,Domicilio particular,Arma de fuego,,No,,M,M,-----------,C,-------,SD,---------,No,45-49,M,M,40-44,C,No
7728,HD M,Santa Fe,La Capital,16/1/2021,12:00:00,1,1,Domicilio particular,,Domicilio particular,Arma blanca,,No,,M,M,-----------,C,-------,SD,---------,No,35-39,M,M,25-29,C,No
7729,HD M,Santa Fe,La Capital,17/1/2021,21:30:00,1,1,Vía pública,,Vía pública,Arma de fuego,,No,,M,M,-----------,C,-------,SD,---------,SD,20-24,SD,SD,SD,SD,SD
7730,HD M,Santa Fe,La Capital,20/1/2021,17:30:00,1,1,Vía pública,,Vía pública,Arma de fuego,,No,,M,M,-----------,C,-------,SD,---------,No,20-24,M,M,20-24,C,No
7731,HD M,Santa Fe,La Capital,24/1/2021,15:00:00,1,1,Domicilio particular,,Domicilio particular,Arma de fuego,,No,,M,M,-----------,C,-------,SD,---------,No,15-19,M,M,15-19,C,No
7732,HD M,Santa Fe,La Capital,27/1/2021,21:30:00,1,1,Vía pública,,Vía pública,Arma de fuego,,No,,M,M,-----------,C,-------,SD,---------,No,15-19,M,M,25-29,C,No
7733,HD M,Santa Fe,La Capital,28/1/2021,16:15:00,1,1,Vía pública,,Vía pública,Arma de fuego,,No,,M,M,-----------,C,-------,SD,---------,SD,15-19,SD,SD,SD,SD,SD
7734,HD M,Santa Fe,La Capital,31/1/2021,1:15:00,1,1,Vía pública,,Vía pública,Arma de fuego,,No,,M,M,-----------,C,-------,SD,---------,SD,25-29,SD,SD,SD,SD,SD
7735,HD M,Santa Fe,Rosario,1/1/2021,5:00:00,1,1,Vía pública,,Vía pública,Arma de fuego,,No,,M,M,-----------,C,-------,SD,---------,No,25-29,M,M,20-24,C,No
7736,HD M,Santa Fe,Rosario,1/1/2021,9:00:00,1,1,Vía pública,,Vía pública,Arma de fuego,,No,,M,M,-----------,C,-------,SD,---------,No,50-54,M,M,35-39,C,No
7737,HD M,Santa Fe,Rosario,3/1/2021,21:00:00,1,1,Vía pública,,Vía pública,Arma de fuego,,No,,M,M,-----------,C,-------,SD,---------,SD,40-44,SD,SD,SD,SD,SD
7738,HD M,Santa Fe,Rosario,3/1/2021,21:00:00,1,1,Vía pública,,Vía pública,Arma de fuego,,No,,M,M,-----------,C,-------,Changarín,---------,No,40-44,M,M,SD,C,No
7739,HD M,Santa Fe,Rosario,8/1/2021,15:50:00,1,1,Vía pública,,Vía pública,Arma de fuego,,No,,M,M,-----------,C,-------,SD,---------,SD,20-24,SD,SD,SD,SD,SD
7740,HD F Cis Trans Travesti-Femicidio,Santa Fe,Rosario,9/1/2021,23:45:00,1,1,Vía pública,,Vía pública,Arma de fuego,,No,,M,F trans/travesti,-----------,C,-------,SD,---------,No,20-24,M,M,20-24,C,No
7741,HD M,Santa Fe,Rosario,12/1/2021,0:10:00,1,1,Vía pública,,Vía pública,Arma de fuego,,No,,M,M,-----------,C,-------,SD,---------,No,15-19,M,M,25-29,SD,No
7742,HD M,Santa Fe,Rosario,13/1/2021,3:00:00,1,1,Domicilio particular,,Domicilio particular,Arma de fuego,,No,,M,M,-----------,C,-------,SD,---------,No,55-59,M,M,40-44,Policía en servicio,No
7743,HD M,Santa Fe,Rosario,15/1/2021,1:25:00,1,1,Vía pública,,Vía pública,Arma de fuego,,No,,M,M,-----------,C,-------,SD,---------,SD,20-24,SD,SD,SD,SD,SD
7744,HD M,Santa Fe,Rosario,14/1/2021,12:00:00,1,1,Domicilio particular,,Domicilio particular,Arma blanca,,Sí robo,,M,M,-----------,C,-------,SD,---------,No,45-49,M,M,30-34,C,No
7745,HD M,Santa Fe,Rosario,20/1/2021,19:15:00,1,1,Comercio,,Comercio,Arma de fuego,,No,,M,M,-----------,C,-------,Trabajador cuenta propia,---------,SD,60-64,SD,SD,SD,SD,SD
7746,HD M,Santa Fe,Rosario,24/1/2021,4:30:00,1,1,Vía pública,,Vía pública,Arma de fuego,,No,,M,M,-----------,C,-------,SD,---------,SD,25-29,SD,SD,SD,SD,SD
7747,HD M,Santa Fe,Rosario,23/1/2021,7:00:00,1,1,Vía pública,,Vía pública,Arma blanca,,Sí robo,,M,M,-----------,C,-------,SD,---------,SD,35-39,SD,SD,SD,SD,SD
7748,HD M,Santa Fe,Rosario,28/1/2021,4:00:00,1,1,Vía pública,,Vía pública,Arma de fuego,,No,,M,M,-----------,C,-------,SD,---------,SD,30-34,SD,SD,SD,SD,SD
7749,HD M,Santa Fe,San Justo,1/1/2021,5:40:00,1,1,Vía pública,,Vía pública,Golpes,,No,,M,M,-----------,Policía retirado,-------,Jubilado/pensionado,---------,No,60-64,M,M,15-19,C,No
7750,HD M,Santa Fe,San Lorenzo,15/1/2021,9:30:00,1,1,Vía pública,,Vía pública,Arma blanca,,No,,M,M,-----------,C,-------,SD,---------,No,35-39,M,M,35-39,C,No
7751,HD M,Neuquén,Añelo,9/1/2021,5:00:00,1,1,Vía pública,,Vía pública,Arma blanca,,No,,M,M,-----------,C,-------,Desocupado,---------,Otras relaciones no familiares,25-29,M,M,20-24,C detenido,Otras relaciones no familiares
7752,HD M,Neuquén,Añelo,8/3/2021,1:00:00,1,1,Domicilio particular,,Domicilio particular,Arma de fuego,,Sí robo,,M,M,-----------,C,-------,SD,---------,SD,20-24,M,M,35-39,C,SD
7753,HD M,Neuquén,Añelo,9/3/2021,2:00:00,1,1,Domicilio particular,,Domicilio particular,Arma de fuego,,Sí robo,,M,M,-----------,C,-------,SD,---------,SD,40-44,M,M,35-39,C,SD
7754,HD M,Santa Cruz,Deseado,6/4/2021,11:20:00,1,1,Vía pública,,Vía pública,Arma blanca,,No,,M,M,-----------,SD,-------,Empleado de otros sectores,---------,Otras relaciones no familiares,50-54,M,M,55-59,SD,Otras relaciones no familiares
7755,HD M,Tucumán,Cruz Alta,1/3/2020,6:00:00,1,1,Vía pública,,Vía pública,Arma de fuego,,Sí robo,,M,M,-----------,C,-------,SD,---------,SD,SD,F,F,SD,SD,SD
7756,HD M,Tucumán,Capital,1/3/2020,0:10:00,1,1,Vía pública,,Vía pública,Arma de fuego,,Si otro delito,Lesiones,M,M,-----------,C,-------,SD,---------,SD,SD,F,F,25-29,C,SD
7757,HD M,Tucumán,Lules,4/3/2020,21:00:00,1,1,Vía pública,,Vía pública,Arma blanca,,Sí robo,,M,M,-----------,C,-------,SD,---------,SD,65-69,SD,SD,SD,SD,SD
7758,HD M,Tucumán,Capital,7/3/2020,4:15:00,1,1,Vía pública,,Vía pública,Arma de fuego,,No,,M,M,-----------,C,-------,SD,---------,Otras relaciones no familiares,SD,M,M,55-59,C,Otras relaciones no familiares
