id_hecho;tipo_hecho_segun_victima;provincia_nombre;fecha_hecho;hora_hecho;tipo_lugar;tipo_lugar_otro;tipo_lugar_ampliado;clase_arma;clase_arma_otro;en_ocasion_otro_delito;en_ocasion_otro_delito_otro;victima_sexo;victima_identidad_genero;victima_identidad_genero_otro;victima_tr_edad;victima_mayor;victima_relacion;victima_situacion_ocupacional;inculpado_sexo;inculpado_tr_edad;inculpado_mayor
29636;HD Varón;Buenos Aires;20/11/2022;11:11:11;Domicilio particular;;Domicilio particular;Arma de fuego;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sí;Otras relaciones no familiares;Sin Determinar;No corresponde;No corresponde;Sí
29637;HD Varón;Buenos Aires;22/11/2022;11:11:11;Interior de rodados;;Interior de rodados;Arma de fuego;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sin determinar;Sin determinación;Sin Determinar;Sin determinar;Sin determinar;Sin determinar
29639;HD Varón;Buenos Aires;24/11/2022;11:11:11;Otro lugar;Río;Río/canal/arroyo/mar/dique;Sin determinación;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;Sin determinar;Sin determinar;Sin determinación;Sin Determinar;Sin determinar;Sin determinar;Sin determinar
29640;HD Varón;Buenos Aires;25/11/2022;11:11:11;Comercio;;Comercio;Arma de fuego;;Sí robo;;No corresponde;Varón;-----------;No corresponde;Sí;Sin relación;Sin Determinar;No corresponde;No corresponde;Sí
29641;HD Mujer Cis Trans Travesti-Femicidio;Buenos Aires;26/11/2022;11:11:11;Otro lugar;Arroyo;Río/canal/arroyo/mar/dique;Sin determinación;;No fue en ocasión de otro delito;;No corresponde;No corresponde;-----------;No corresponde;Sí;No corresponde;No corresponde;No corresponde;No corresponde;Sí
29642;HD Varón;Buenos Aires;27/11/2022;11:11:11;Vía pública;;Vía pública;Arma blanca;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sí;No corresponde;Sin Determinar;No corresponde;No corresponde;Sí
29643;HD Varón;Buenos Aires;27/11/2022;11:11:11;Vía pública;;Vía pública;Arrollamiento por rodado o tren;Atropellado por persecución;Sí robo;;No corresponde;Varón;-----------;No corresponde;Sí;Sin relación;Sin Determinar;No corresponde;No corresponde;Sí
29644;HD Varón;Buenos Aires;27/11/2022;11:11:11;Vía pública;;Vía pública;Arma de fuego;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sí;Sin determinación;Sin Determinar;No corresponde;Sin determinar;Sí
29645;HD Varón;Buenos Aires;27/11/2022;11:11:11;Vía pública;;Vía pública;Arma de fuego;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sí;Sin determinación;No corresponde;No corresponde;No corresponde;Sí
29646;HD Varón;Buenos Aires;28/11/2022;11:11:11;Vía pública;;Vía pública;Arma de fuego;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sí;Otras relaciones no familiares;Sin Determinar;No corresponde;No corresponde;Sí
29647;HD Varón;Buenos Aires;28/11/2022;11:11:11;Domicilio particular;;Domicilio particular;Arma de fuego;;Sí robo;;No corresponde;Varón;-----------;No corresponde;Sin determinar;Sin relación;Sin Determinar;Sin determinar;Sin determinar;Sin determinar
29648;HD Varón;Buenos Aires;28/11/2022;11:11:11;Domicilio particular;;Domicilio particular;Arma de fuego;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sin determinar;Sin relación;Sin Determinar;Sin determinar;Sin determinar;Sin determinar
29649;HD Varón;Buenos Aires;21/11/2022;11:11:11;Vía pública;;Vía pública;Arma de fuego;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sí;Otras relaciones no familiares;Sin Determinar;No corresponde;No corresponde;Sí
29708;HD Varón;Chubut;5/1/2022;22:50:00;Domicilio particular;;Domicilio particular;Quemaduras;;Sin determinación;;No corresponde;Varón;-----------;No corresponde;Sí;Sin determinación;Sin Determinar;No corresponde;No corresponde;Sí
29709;HD Varón;Chubut;22/11/2022;02:40:00;Vía pública;;Vía pública;Arma blanca;;Sin determinación;;No corresponde;Varón;-----------;No corresponde;Sí;Sin determinación;Sin Determinar;No corresponde;No corresponde;Sí
29710;HD Varón;Santa Cruz;7/1/2022;16:30:00;Domicilio particular;;Domicilio particular;Arma de fuego;;Si otro delito;Amenazas;No corresponde;Varón;-----------;No corresponde;Sí;Otras relaciones no familiares;No corresponde;No corresponde;No corresponde;Sí
29711;HD Varón;Santa Fe;1/1/2022;01:20:00;Sin determinar;;Sin determinar;Arma de fuego;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sin determinar;Sin determinación;Sin Determinar;Sin determinar;Sin determinar;Sin determinar
29712;HD Varón;Santa Fe;28/1/2022;16:30:00;Vía pública;;Vía pública;Arma de fuego;;Sí robo;;No corresponde;Varón;-----------;No corresponde;Sin determinar;Sin determinación;No corresponde;Sin determinar;Sin determinar;Sin determinar
29714;HD Varón;Santa Fe;7/3/2022;22:37:00;Vía pública;;Vía pública;Arma de fuego;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sin determinar;Sin determinación;No corresponde;Sin determinar;Sin determinar;Sin determinar
29715;HD Mujer Cis Trans Travesti-Otro homicidio;Santa Fe;23/7/2022;19:30:00;Vía pública;;Vía pública;Arma de fuego;;No fue en ocasión de otro delito;;No corresponde;No corresponde;-----------;No corresponde;Sí;Sin relación;Sin Determinar;No corresponde;No corresponde;Sí
29716;HD Varón;Santa Fe;18/8/2022;05:30:00;Domicilio particular;;Domicilio particular;Arma de fuego;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sin determinar;No corresponde;Sin Determinar;No corresponde;Sin determinar;Sin determinar
29718;HD Varón;Santa Fe;25/10/2022;20:54:00;Vía pública;;Vía pública;Golpes;;Sí robo;;No corresponde;Varón;-----------;No corresponde;Sí;Sin relación;Sin Determinar;No corresponde;No corresponde;Sí
29720;HD Varón;Río Negro;24/7/2022;18:15:00;Otro lugar;Establecimiento zona rural;Establecimiento zona rural;Arma blanca;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sí;Otras relaciones no familiares;No corresponde;No corresponde;No corresponde;Sí
29725;HD Varón;San Luis;1/5/2022;18:30:00;Vía pública;;Vía pública;Arma de fuego;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sí;Otras relaciones no familiares;Trabajador cuenta propia;No corresponde;Sin determinar;Sí
29726;HD Varón;San Luis;9/5/2022;22:00:00;Vía pública;;Vía pública;Arma blanca;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sí;Sin relación;Trabajador cuenta propia;No corresponde;No corresponde;Sí
29728;HD Varón;San Luis;1/6/2022;07:00:00;Vía pública;;Vía pública;Arma de fuego;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sí;Sin relación;No corresponde;No corresponde;No corresponde;Sí
29729;HD Varón;San Luis;6/6/2022;16:00:00;Domicilio particular;;Domicilio particular;Objeto contundente;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sí;No corresponde;Trabajador cuenta propia;No corresponde;No corresponde;Sí
29731;HD Varón;Jujuy;9/1/2022;09:40:00;Domicilio particular;;Domicilio particular;Arma blanca;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sí;Sin relación;Trabajador cuenta propia;No corresponde;No corresponde;Sí
29732;HD Varón;Jujuy;1/1/2022;13:10:00;Domicilio particular;;Domicilio particular;Arma blanca;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sí;Sin relación;Trabajador cuenta propia;No corresponde;No corresponde;Sí
29733;HD Mujer Cis Trans Travesti-Femicidio;Jujuy;24/2/2022;17:00:00;Vía pública;;Vía pública;Objeto contundente;;No fue en ocasión de otro delito;;No corresponde;No corresponde;-----------;No corresponde;Sí;No corresponde;Trabajador cuenta propia;No corresponde;No corresponde;Sí
29734;HD Varón;Chaco;1/1/2022;05:55:00;Vía pública;;Vía pública;Arma blanca;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sí;Sin relación;No corresponde;No corresponde;No corresponde;Sí
29735;HD Varón;Chaco;12/1/2022;09:00:00;Comercio;;Comercio;Objeto contundente;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sí;Sin relación;No corresponde;No corresponde;No corresponde;Sí
29736;HD Varón;Chaco;1/1/2022;02:00:00;Otro lugar;Zona rural;Campo/descampado/zona rural;Golpes;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sí;Sin relación;No corresponde;No corresponde;No corresponde;Sí
29737;HD Mujer Cis Trans Travesti-Femicidio;Chaco;9/1/2022;21:00:00;Domicilio particular;;Domicilio particular;Arma blanca;;No fue en ocasión de otro delito;;No corresponde;No corresponde;-----------;No corresponde;Sí;No corresponde;No corresponde;No corresponde;No corresponde;Sí
29738;HD Varón;Chaco;8/1/2022;01:40:00;Domicilio particular;;Domicilio particular;Arma blanca;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sí;Sin relación;No corresponde;No corresponde;No corresponde;Sí
29739;HD Varón;Chaco;15/1/2022;17:30:00;Domicilio particular;;Domicilio particular;Arma de fuego;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sí;Sin relación;No corresponde;No corresponde;No corresponde;Sí
29741;HD Varón;Chaco;13/2/2022;16:30:00;Cárcel o comisaría;;Cárcel o comisaría;Arma blanca;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sin determinar;Sin determinación;No corresponde;Sin determinar;Sin determinar;Sin determinar
29742;HD Varón;Chaco;19/2/2022;05:00:00;Vía pública;;Vía pública;Arma de fuego;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sí;Sin relación;No corresponde;No corresponde;No corresponde;Sí
29743;HD Varón;Chaco;15/2/2022;10:40:00;Domicilio particular;;Domicilio particular;Arma blanca;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sí;Sin relación;No corresponde;No corresponde;No corresponde;Sí
29744;HD Varón;Chaco;14/2/2022;21:45:00;Domicilio particular;;Domicilio particular;Objeto contundente;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sí;Sin relación;Sin Determinar;No corresponde;No corresponde;Sí
29748;HD Mujer Cis Trans Travesti-Femicidio;Chaco;20/3/2022;03:30:00;Otro lugar;Cementerio;Otro lugar;Objeto contundente;;No fue en ocasión de otro delito;;No corresponde;No corresponde;-----------;No corresponde;Sí;Sin relación;Sin Determinar;No corresponde;No corresponde;Sí
29749;HD Varón;Chaco;5/3/2022;04:50:00;Vía pública;;Vía pública;Arma de fuego;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sí;Sin relación;No corresponde;No corresponde;No corresponde;Sí
29750;HD Varón;Chaco;2/3/2022;22:30:00;Domicilio particular;;Domicilio particular;Arma blanca;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;No corresponde;Sin relación;Sin Determinar;No corresponde;No corresponde;No corresponde
29751;HD Varón;Chaco;19/3/2022;04:25:00;Domicilio particular;;Domicilio particular;Arma blanca;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sí;Sin relación;No corresponde;No corresponde;No corresponde;Sí
29752;HD Varón;Chaco;29/3/2022;19:00:00;Vía pública;;Vía pública;Arma de fuego;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sí;Sin relación;Sin Determinar;No corresponde;Sin determinar;Sí
29753;HD Varón;Chaco;19/3/2022;23:55:00;Domicilio particular;;Domicilio particular;Arma blanca;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;No corresponde;Sin relación;Sin Determinar;No corresponde;No corresponde;No corresponde
29755;HD Varón;Chaco;22/4/2022;17:35:00;Cárcel o comisaría;;Cárcel o comisaría;Arma blanca;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sí;Sin relación;No corresponde - Detenido;No corresponde;No corresponde;Sí
29756;HD Varón;Chaco;3/4/2022;06:45:00;Vía pública;;Vía pública;Arma de fuego;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sí;Sin relación;No corresponde;No corresponde;Sin determinar;Sí
29757;HD Mujer Cis Trans Travesti-Femicidio;Chaco;22/4/2022;12:00:00;Domicilio particular;;Domicilio particular;Arma de fuego;;No fue en ocasión de otro delito;;No corresponde;No corresponde;-----------;No corresponde;Sí;No corresponde;No corresponde;No corresponde;No corresponde;Sí
29758;HD Varón;Chaco;9/5/2022;23:00:00;Otro lugar;Cancha de basquet;Canchas/club;Arma blanca;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sí;Sin determinación;Sin Determinar;No corresponde;Sin determinar;Sí
29759;HD Mujer Cis Trans Travesti-Femicidio;Chaco;26/5/2022;20:30:00;Otro lugar;Campo;Campo/descampado/zona rural;Ahorcamiento / asfixia;;No fue en ocasión de otro delito;;No corresponde;No corresponde;-----------;No corresponde;Sí;No corresponde;No corresponde;No corresponde;No corresponde;Sí
29761;HD Varón;Chaco;12/6/2022;07:35:00;Vía pública;;Vía pública;Objeto contundente;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sí;Sin relación;No corresponde;No corresponde;No corresponde;Sí
29762;HD Varón;Chaco;12/6/2022;13:45:00;Vía pública;;Vía pública;Objeto contundente;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sí;Sin relación;No corresponde;No corresponde;No corresponde;Sí
29763;HD Varón;Chaco;11/6/2022;06:45:00;Vía pública;;Vía pública;Arma blanca;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sí;Sin relación;No corresponde;No corresponde;No corresponde;Sí
29764;HD Varón;Chaco;12/6/2022;00:35:00;Vía pública;;Vía pública;Arma de fuego;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sí;Sin relación;No corresponde;No corresponde;No corresponde;Sí
29765;HD Varón;Chaco;13/6/2022;19:00:00;Vía pública;;Vía pública;Arma de fuego;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sí;Sin relación;No corresponde;No corresponde;No corresponde;Sí
29768;HD Varón;Chaco;19/7/2022;20:00:00;Otro lugar;Campo/descampado/zona rural;Campo/descampado/zona rural;Arma de fuego;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;No corresponde;No corresponde;Sin Determinar;No corresponde;No corresponde;No corresponde
29769;HD Mujer Cis Trans Travesti-Femicidio;Chaco;24/7/2022;16:20:00;Domicilio particular;;Domicilio particular;Arma blanca;;No fue en ocasión de otro delito;;No corresponde;No corresponde;-----------;No corresponde;Sí;No corresponde;Sin Determinar;No corresponde;No corresponde;Sí
29770;HD Varón;Chaco;29/7/2022;02:20:00;Vía pública;;Vía pública;Arma de fuego;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sí;Sin relación;Sin Determinar;No corresponde;No corresponde;Sí
29771;HD Varón;Chaco;23/7/2022;03:20:00;Vía pública;;Vía pública;Arma de fuego;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sí;Sin relación;Sin Determinar;No corresponde;No corresponde;Sí
29772;HD Varón;Chaco;7/7/2022;19:30:00;Vía pública;;Vía pública;Arma blanca;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sí;Sin relación;Sin Determinar;No corresponde;No corresponde;Sí
29773;HD Mujer Cis Trans Travesti-Posible femicidio;Chaco;4/7/2022;03:30:00;Domicilio particular;;Domicilio particular;Arma de fuego;;No fue en ocasión de otro delito;;No corresponde;No corresponde;-----------;No corresponde;Sí;Sin relación;Sin Determinar;No corresponde;No corresponde;Sí
29774;HD Varón;Chaco;2/7/2022;06:00:00;Vía pública;;Vía pública;Objeto contundente;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sí;Sin relación;Sin Determinar;No corresponde;No corresponde;Sí
29775;HD Varón;Chaco;27/8/2022;20:55:00;Vía pública;;Vía pública;Arma blanca;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sí;Sin relación;No corresponde;No corresponde;No corresponde;Sí
29776;HD Varón;Chaco;7/8/2022;11:30:00;Domicilio particular;;Domicilio particular;Arma blanca;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sí;Sin relación;No corresponde;No corresponde;No corresponde;Sí
29777;HD Varón;Chaco;7/8/2022;08:08:00;Vía pública;;Vía pública;Arma de fuego;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sí;Sin relación;No corresponde;No corresponde;No corresponde;Sí
